Team,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Vs,Att_Vs,Tkl_percent_Vs,Past_Vs,Press_Pressures,Succ_Pressures,_percent_Pressures,Def 3rd_Pressures,Mid 3rd_Pressures,Att 3rd_Pressures,Blocks_Blocks,Sh_Blocks,ShSv_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err,SCA_SCA,SCA90_SCA,PassLive_SCA,PassDead_SCA,Drib_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA_GCA,GCA90_GCA,PassLive_GCA,PassDead_GCA,Drib_GCA,Sh_GCA,Fld_GCA,Def_GCA,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,TklW,PKwon,PKcon,OG,Recov,Won_Aerial,Lost_Aerial,Won_percent_Aerial,Cmp_Total,Att_Total,Cmp_percent_Total,TotDist_Total,PrgDist_Total,Cmp_Short,Att_Short,Cmp_percent_Short,Cmp_Medium,Att_Medium,Cmp_percent_Medium,Cmp_Long,Att_Long,Cmp_percent_Long,Ast,xA,A_minus_xA,KP,Final_Third,PPA,CrsPA,Prog,xAG,A_minus_xAG,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Press_Pass,Sw_Pass,Crs_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Ground_Height,Low_Height,High_Height,Left_Body,Right_Body,Head_Body,TI_Body,Other_Body,Cmp_Outcomes,Off_Outcomes,Out_Outcomes,Int_Outcomes,Blocks_Outcomes,TI_Pass,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Succ_Dribbles,Att_Dribbles,Succ_percent_Dribbles,#Pl_Dribbles,Megs_Dribbles,Carries_Carries,TotDist_Carries,PrgDist_Carries,Prog_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Targ_Receiving,Rec_Receiving,Rec_percent_Receiving,Prog_Receiving,Mis_Dribbles,Dis_Dribbles,Gls_Standard,Sh_Standard,SoT_Standard,SoT_percent_Standard,Sh_per_90_Standard,SoT_per_90_Standard,G_per_Sh_Standard,G_per_SoT_Standard,Dist_Standard,PK_Standard,PKatt_Standard,FK_Standard,xG_Expected,npxG_Expected,npxG_per_Sh_Expected,G_minus_xG_Expected,np:G_minus_xG_Expected,Value
Brighton,1.7640229054151737,1.094534568831605,0.7964290247005372,0.664159452398439,0.3034344283161973,0.5319420698616983,1.352537464598743,35.3909090909091,0.8205953947370446,14.565300038204056,4.693094891788615,31.345454545454547,4.43910117272435,5.810464043903355,4.315734821576353,1.4581955906019624,0.2986120155485889,0.0,1.1595835750533736,1.2200515357349104,2.9840744411500846,1.371222839551496,0.027027431661226595,2.0016790880351905,2.0018181818181815,1.3416448971016404,0.28380194674391096,0.14760903567306255,0.10212502690074214,0.08012648501056883,0.04637169660526583,0.16473614462245537,0.16454545454545455,0.10488211106607115,0.025848426601121757,0.00984836955406823,0.012678530484586592,0.011478706916607654,0.0,0.15364124108854982,0.005637615442137458,0.0,1.0792922736134565,1.0075216189344958,0.14719477074151613,1.1404124495307713,1.094534568831605,0.0057637092346212275,0.00963951131032856,0.0,8.06019006716538,1.1499117147394857,1.3747260230840863,40.3,37.613587238853306,47.03785263724733,79.15454545454547,735.4285849129384,212.46138880643522,15.336779288325879,17.483905694607863,88.3,16.069509482689742,18.511788786459373,85.55454545454546,5.527223624156666,9.102487823467856,63.190909090909095,0.07934849333140871,0.07927568008041898,7.28132509897585e-5,0.9253612483661161,2.6385871577394697,0.9604673209098219,0.16889627396067522,2.907602282010331,0.0,0.0,47.03785263724733,43.18500509797112,3.8528475392762203,1.0931111606006267,0.07148374225176138,6.681255400296894,1.549961947204401,1.1404124495307713,0.7973779277656073,0.3129689343228639,0.38614239227985897,0.024437718063043148,33.38771000375233,5.221662161693293,8.428480471801715,9.407595324192917,33.50765153315729,1.35605772815216,1.1101247406513812,0.6915794754484689,37.613587238853306,0.11505882120197994,0.7426426951858055,1.5237012110940966,1.2859271816052578,0.0,57.55378623847421,6.161847626275639,17.89472197607633,24.547772671397396,18.362398822442476,2.5791831892271255,53.74809061344036,0.8458440468169094,1.4350762012180818,53.99090909090909,0.9034585391875882,0.07320880783348181,37.38250122871779,186.05718491189387,91.8438436246215,3.7485394641946965,1.1436543722119241,0.37055622892621076,1.1421904064043373,1.2333588479797526,45.02367343987594,38.22369033645895,85.47272727272728,3.361384902599471,0.0,0.0,0.08929479353114522,1.2480040115406572,0.3329713785037428,24.754545454545454,1.2481818181818183,0.3318181818181818,0.04909090909090908,0.20272727272727273,0.6866640863674794,0.014219481830401288,0.025682830959208983,0.05688243845690692,0.11893656346689019,0.09953663361240377,0.06636363636363636,-0.029641769935744966,-0.02446132191165983,1.4909090909090908e7
Genoa,2.2908731142305583,1.3662998670629294,0.942412252273478,0.9595746087268547,0.38888625323022585,0.9483864285328463,1.956536744033418,43.99090909090909,1.0081503155005718,16.584724302888688,5.122409474486287,28.527272727272727,5.467032891352738,7.395832402879878,3.72185900865607,1.7346646442639446,0.2540339574391147,0.0,1.48063068682483,1.6789694626898957,3.9698425769204535,1.5428414422701757,0.019068257544568548,1.4226971614700248,1.4227272727272728,0.9254813084792333,0.21144827466088412,0.0652502493734068,0.08583294449330169,0.08329530578436163,0.05138907867883712,0.10980251444655743,0.11,0.06085348754457838,0.022293782511766166,0.009459368821337128,0.0045708481462671405,0.00756827947340083,0.005056747949207776,0.22259195298815426,0.0045708481462671405,0.0045708481462671405,1.6600072997642363,1.3063083958371986,0.17153312919613053,1.0751518113562086,1.3662998670629294,0.00287686996547756,0.006352343308865047,0.002457002457002457,8.409187254225754,1.6111699660650698,2.2005574242325703,38.800000000000004,28.00926093424663,38.389255120787645,70.56363636363636,540.6883909960682,203.85147528231334,11.860758955684945,14.01848421817196,83.94545454545454,11.456721391297064,14.368209648122239,76.15454545454546,4.091710412183484,8.152926133601476,49.01818181818182,0.05428780555285195,0.06174428439140041,-0.007456478838548467,0.6818086423295957,1.9442267230861068,0.5355836617360161,0.1589151523949021,2.525510627906978,0.0,0.0,38.389255120787645,32.92983543116521,5.459419689622428,1.4428520343499547,0.02731060985603995,6.263931555133672,1.0566222622926995,1.0751518113562086,0.5395947314631644,0.1968886942085163,0.2633479233849851,0.011245717829554358,21.91689185412455,6.155989975666643,10.31637329099645,10.958750446945388,21.087522118700374,1.8031072450923809,2.4984590525244488,0.6102908114405529,28.00926093424663,0.1687981161284392,0.7706278952944494,1.350306851482548,1.1538706462725576,0.0,50.27737561539585,5.5061611039755824,16.324307005174205,24.16832025229799,12.533113793918517,1.869933248243541,44.97980857315878,0.7625287124488701,1.4603947667249406,46.0,0.8820111155784086,0.08031500238257844,27.76092180852785,140.30216148280502,74.67752307398396,3.066897815144459,0.9360272260711643,0.3544104631162089,1.328233528848431,1.1866461553651462,34.226577326150824,27.588052570124205,82.42727272727272,2.4281150591476197,0.0,0.0,0.09455791191994106,1.050603209207961,0.2828179438474389,20.327272727272728,1.0509090909090908,0.28363636363636363,0.038181818181818185,0.12545454545454546,0.9545326005092047,0.030340487695246655,0.03539723564445443,0.03962964364799583,0.11899387243545774,0.09219310830465653,0.06090909090909091,-0.024435960515516664,-0.027975684079962104,3.5681818181818184e6
Torino,1.4074796441433282,0.687933802519766,0.5625627131630666,0.6183806238001599,0.22653630718010156,0.43518836230468205,0.9406337714290497,38.845454545454544,0.5054454091243674,12.641351148238298,4.018841782589323,28.736363636363638,3.52943696143295,5.627117160376991,3.484797026428355,1.3359547931874303,0.295339999519506,0.003308458625886851,1.0406147936679242,1.3944698380405958,2.8019494821839244,1.8976354155946806,0.012873544315540013,1.7300029164836581,1.7300000000000002,1.2419054227375017,0.18513566915807242,0.043682785983297695,0.10781990356527778,0.11111714047487577,0.040341994564632874,0.1585649733144052,0.15727272727272726,0.09123638268948936,0.009511505010889263,0.01050566541342309,0.023298944885655534,0.024012475314947938,0.0,0.22246522720567424,0.010918791734753526,0.010918791734753526,1.564504462861504,1.3082169746764765,0.2489427244770401,0.949108860330799,0.687933802519766,0.01869615420915315,0.019473956059395812,0.0,8.004126729906659,2.3801329075165154,2.757872869877502,43.627272727272725,32.54955949311963,41.87462579772764,76.73636363636363,638.1715114037723,223.18864068347932,13.797927502471481,15.784823432580101,87.63636363636364,13.448700032101067,15.761797034075704,83.60909090909091,4.728817163409608,8.691218566531516,58.8,0.059410921519323805,0.07848173794417482,-0.019070816424851034,0.7969677307680351,2.5953343985849244,0.6217986021752072,0.19013289255981983,2.600454660718081,0.0,0.0,41.87462579772764,37.661490021297226,4.213135776430403,1.1985800796398014,0.0294320613250238,6.560749410907965,1.217368915471353,0.949108860330799,0.41651002339734206,0.23519773306141714,0.10586816772009576,0.012406092770004824,26.524674690453097,5.504111839714791,9.845839267559748,13.164633355895809,22.894098720776597,1.7534541739580851,1.7048193942439753,0.549227556033398,32.54955949311963,0.1869376355333813,0.7266842493228168,0.8809870017544793,1.0225435112625083,0.0,52.536878468802364,5.330685082214228,15.866728359244147,25.26209375233126,14.565302317359764,2.280254334601555,48.41609297212583,0.5301276012255175,0.9629278745657249,62.436363636363645,0.5838361015666108,0.021007731453254127,31.427332488067815,160.58237642955834,81.79342382329197,3.197699164318614,1.2121632379382279,0.3856433661409136,1.4004722107616951,0.8483330958552632,40.59404626220428,32.97797750513536,84.34545454545454,3.0126430266486808,0.0,0.0,0.10870580921003788,1.296177944439569,0.3733714990679882,25.318181818181817,1.2972727272727274,0.37363636363636366,0.04363636363636363,0.15636363636363637,0.85794547592841,0.017903322060871297,0.017903322060871297,0.03904018044609088,0.13993986408577816,0.12621398383911017,0.08545454545454546,-0.031234054875740293,-0.035411496689943596,1.0854545454545455e7
Bayern Munich,1.6179787161050259,1.0185786149948186,0.6990354076693293,0.6662465496301988,0.252696758805498,0.6391243679221438,1.3970752979654035,42.04545454545455,0.7579509300432599,12.494954492328615,4.518799336779778,35.93636363636364,3.6306910305828457,5.288808676974573,3.575454784771193,1.3033100237075887,0.26936344452666944,0.0,1.033946579180919,1.474990027822403,3.092968743927429,1.2874856638669057,0.036860087579174264,2.762993299700157,2.7636363636363637,2.034900663267575,0.27434068678647344,0.13509252767961677,0.1674933614070474,0.09266252284635466,0.0585035377130907,0.4199632930672822,0.4200000000000001,0.31542911880421964,0.04438765037265302,0.014968536254388128,0.02481142422767817,0.013027445590232828,0.007339117818110452,0.10511666852044269,0.003941145559642669,0.0,0.7582897857695191,1.0675657476187304,0.21253019356219227,1.3340785436251335,1.0185786149948186,0.002777263469727828,0.007007627070391078,0.0031985215722510484,9.136736823548098,1.4606421653742598,1.1897376280993295,46.4,57.79947930550839,67.37064442277394,84.51818181818182,1120.3870565795369,375.23674314532275,22.486106140363418,24.934278540403987,90.42727272727271,26.362744167959896,29.357304928862686,87.78181818181818,8.027225403160815,11.104563294140029,68.66363636363636,0.19656516008943561,0.17069889889799902,0.025866261191436594,1.3334154960125686,4.431543304283063,1.3671372841994625,0.29438409291254286,5.1727490534724545,0.0,0.0,67.37064442277394,62.38093703236768,4.98970739040625,1.338686493133416,0.13822574106908736,8.656677974003511,1.7450509264140195,1.3340785436251335,0.68665892804712,0.3293612197018713,0.24444434080408922,0.024708199402398604,50.81716133644364,7.265546282983205,9.287936803347096,21.91086880393248,39.5267700738993,1.9306497781967804,2.225577171266955,0.8114712876888781,57.79947930550839,0.17982167388715978,0.6927385557589513,2.1114192846336954,1.102412685309427,0.0,77.76872059953249,6.790711076113957,23.939198824295797,39.27837770411023,19.869577204500384,3.348523328674473,72.9782088563783,1.1367270205129294,1.9686051205703017,55.054545454545455,1.2253146009437517,0.1544618046231971,53.84036390600227,276.0920336897096,151.88103399653332,5.918661515188498,1.8508603131743888,0.5715202928495621,1.189344516430172,0.9786972574722256,62.74019089199763,56.56883247842331,89.33636363636364,4.454011776827749,0.0,0.0,0.22227588858328745,1.6082936241239123,0.6214188485462441,28.90909090909091,1.6081818181818184,0.62,0.0818181818181818,0.27545454545454545,0.6138687784913965,0.013886317348639139,0.013886317348639139,0.041456560376058715,0.22427244798833434,0.21399657315034137,0.10181818181818182,-0.0019965594050468448,-0.005607001915693021,4.654545454545455e7
Bordeaux,1.741705885600348,1.1353327003201814,0.9328415722596087,0.621111911791412,0.1877524015493275,0.6188479058105734,1.7091515382115567,32.400000000000006,1.0903036324009832,13.675392213937709,4.281224618283541,28.70909090909091,4.677638352984834,5.9433273839622505,3.0544264769906224,1.3114955133280153,0.2332126165621097,0.01825183323978365,1.0782828967659055,1.7946253631677422,3.5363312487680902,1.5167839331397381,0.033775516660064515,1.57929634771013,1.5781818181818181,1.173956599071216,0.12843593664393638,0.08834244439135665,0.07318131582574759,0.0717220582300895,0.04365799354778386,0.15347056478695062,0.15454545454545454,0.12764707772595862,0.007240547063555913,0.004466057959507741,0.0,0.009406566446783744,0.004710315591144606,0.199321648580436,0.008552880228148192,0.0040868222686404505,1.0640700945259487,1.0445933413029125,0.17464953001931752,1.1068731884020055,1.1353327003201814,0.005806826246854636,0.015118191805048364,0.0034771857976277866,6.78399948887655,1.2796771126255175,1.197389236046825,47.372727272727275,31.419422982246065,40.488366803004176,76.05454545454546,628.2493059293184,231.5613240644501,12.716203177665598,14.742010565556908,86.16363636363636,13.165975624183385,15.700649030060726,82.85454545454546,4.990574068195309,8.419733280341037,58.48181818181818,0.08967045454791353,0.07829509926734193,0.011375355280571585,0.7749579696406332,2.0806899915246038,0.6703470978124803,0.17482540586070777,2.7732588179805746,0.0,0.0,40.488366803004176,35.27446431937704,5.2139024836271455,1.1081371815641354,0.07544502227507052,5.890439127479411,1.3901549360645238,1.1068731884020055,0.3548903385198528,0.20388104515514716,0.08872474861879175,0.013040904714067169,26.289016595491375,5.996393939364404,8.202956268148396,8.389957808728091,26.519907529598015,1.459686888756739,2.657961267556986,0.4273491941004071,31.419422982246065,0.11436233129373793,0.846347492236261,1.5309138602181582,1.0878352223447882,0.0,51.60918419948391,5.994247235821704,18.887232474999056,24.349836577131057,11.815159864397135,2.105884193221087,46.5873938462754,0.8780489470774125,1.7323110852839634,46.24545454545455,0.9868791499878914,0.09274260868404773,32.02494652825626,173.43942372782553,98.454622545234,3.576891488161145,1.0809740529041625,0.42922138259337195,1.3481341556456463,1.2136136449084052,38.082576394193794,31.793555718212712,83.77272727272727,2.6845517881761203,0.0,0.0,0.14850034506528445,1.100594733537711,0.385970929746156,33.354545454545466,1.0999999999999999,0.38636363636363635,0.11636363636363639,0.3563636363636364,0.7318183188761433,0.0,0.005806826246854636,0.02390172530940104,0.11680902728480812,0.11216356628732439,0.09545454545454546,0.03169131778047635,0.03633677877796005,4.5727272727272725e6
Leverkusen,1.3464340241042891,0.8666579749199983,0.7590494139186681,0.49639559991482435,0.09098901027079664,0.5105379172219515,1.1522866408052332,38.809090909090905,0.6417487235832814,12.156821385749758,3.9418525444300845,29.545454545454547,4.43924469708704,5.290737976347869,2.4268387123148476,1.3456001157287023,0.338530615963255,0.0,1.0070694997654475,1.6401367601605992,2.9865707842648885,1.8742827046171895,0.023692564099131178,1.8335556991160196,1.8336363636363635,1.3244307356029046,0.19557256564134817,0.12818196833047346,0.09572761533989915,0.06607193175459648,0.023570882446797777,0.34674661564926007,0.3463636363636363,0.2484623749700097,0.02124680267870645,0.033497375811120486,0.02325723646000657,0.015862610612281104,0.004420215117135701,0.18420940114046266,0.007467353779956973,0.0029644268774703555,0.983062572825263,0.9531131282635958,0.15056986924678883,0.9510063619081065,0.8666579749199983,0.004420215117135701,0.01755138481713089,0.003987240829346092,7.710207889102151,1.4299009889557388,1.3360720805957296,44.13636363636363,40.604577221044245,49.76288091706028,80.25454545454545,811.2009506648463,272.5084421240859,15.100396206076447,17.10245820926506,88.35454545454546,18.37935761342126,20.74617539562437,86.75454545454545,6.454255117902204,10.210763606078714,62.98181818181819,0.16871156998459072,0.11777736327820834,0.050934206706382386,0.9175959993711515,2.6312909215090134,0.8168551391377634,0.17926740357140222,3.054891993473544,0.0,0.0,49.76288091706028,44.72732609038123,5.035554826679045,1.109155166679014,0.13232145478497867,6.743347874709901,1.37117417180039,0.9510063619081065,0.668247060601968,0.3159411080878175,0.2548850472536819,0.032197386883476155,34.9232423707131,6.666157886499235,8.173480659847947,16.36256802621969,28.168993104047072,1.406131485213172,2.185892274733281,0.6706767756205059,40.604577221044245,0.13754270435058236,0.7040098489774853,1.5310310066008148,1.1187335009026491,0.0,60.441356244889974,7.406091316413254,23.401661083176542,29.226469779749017,12.214767795983393,2.2422264036050974,55.517188899605465,1.013632020501226,1.7900998305752507,57.63636363636363,1.0796926692498843,0.14164436500043223,39.462743937300665,218.89864077099836,119.54243461243755,4.09140671990146,1.2510005957083496,0.44124888703091647,1.1703089374993685,1.033164432774052,45.115721500172725,39.68953807642526,88.14545454545454,2.8080730045608053,0.0,0.0,0.20025471625217595,1.118645262339505,0.42100711639189164,27.863636363636363,1.119090909090909,0.42090909090909084,0.10818181818181817,0.36909090909090914,0.6491951240955817,0.007934224223292345,0.018832875324055042,0.0407639051208057,0.1567882637080145,0.1428118285588467,0.08363636363636363,0.043466452544161475,0.04950866347003688,2.9727272727272727e7
Lille,1.401894259096329,0.9352710095558788,0.688125361243058,0.5493682418408202,0.1644006560124504,0.48293360364195903,1.286026955168632,32.527272727272724,0.8030933515266733,11.5294882415443,3.673702949464895,29.34545454545454,3.5258095742576856,5.1842571848940375,2.819421482392577,1.2731412999603835,0.34422419213999533,0.005905362179796656,0.9289171078203883,1.175057888137495,2.576952147233824,1.6773820223143963,0.016365555889302934,1.7845036556341944,1.7845454545454544,1.2957752013053487,0.1868822929745991,0.0938197544085226,0.08119782002625188,0.09117600849792562,0.0356525784215462,0.18382883907210734,0.18454545454545457,0.1185176797810224,0.01856752847682238,0.016556939763412815,0.012100693659718859,0.015168087911167137,0.0029179094799636884,0.21911745648682873,0.016692230680889784,0.007928718644475832,1.026390920197068,1.163787389905143,0.27393864714023064,1.0680539891609124,0.9352710095558788,0.011798311065278263,0.018645959594125242,0.007026035364378001,7.148198368473101,1.555086108973287,1.2897742328411546,47.290909090909096,37.11363130633594,45.66570223027837,79.5,730.2567863405827,241.51359614823556,15.272591282701434,17.384871998217005,88.13636363636364,15.143985997121147,17.35567929599233,85.51818181818182,5.936536605677364,9.05733746838056,64.58181818181818,0.0868829791345377,0.08487730197317775,0.0020056771613599666,0.84559303516428,2.70970688269144,0.7116826624323722,0.19449003390162464,3.034595367565589,0.0,0.0,45.66570223027837,41.390197588215905,4.275504642062459,1.1494130880186162,0.060203516363292575,6.535719964152056,1.6173380699233455,1.0680539891609124,0.48879681027350247,0.1608228765056827,0.2192380299293782,0.011695227938790574,32.20379022095857,5.820844595639392,7.641067413680404,7.800106410601507,33.034678225958224,1.391947246043941,1.6666551688619378,0.6039910088675754,37.11363130633594,0.17343759691838187,0.8634573421616399,1.4950784561123485,1.0121101144983708,0.0,55.756310971416454,5.914286443100187,18.55625224150563,27.502257470847738,13.308684674880226,2.3323268377440725,51.646576345146165,0.697264296073806,1.2715681233127714,62.08181818181819,0.7320192056870846,0.05731980538208208,35.30069163776448,185.32478932570342,106.57229593978472,4.108788762576711,1.0164581472403609,0.4044621687060355,1.3117249453381572,1.0615153305544045,44.03948793869856,37.40841050022221,85.2909090909091,3.1417985386570577,0.0,0.0,0.11347860482833015,1.1744333666191993,0.3548845899895833,26.027272727272724,1.1754545454545453,0.35454545454545455,0.08272727272727272,0.30363636363636365,0.5764207208518651,0.013236830431495157,0.016154739911458847,0.04010910511173568,0.13654172009157836,0.12390971911040766,0.08545454545454545,-0.023063115263248203,-0.023667944713572656,1.6345454545454545e7
Hoffenheim,1.5597506565786128,0.9882976298786873,0.6702025329470532,0.5741670862711021,0.3153810373604577,0.6102831214335299,1.2979342624818957,40.163636363636364,0.6876511410483658,14.300304782805286,4.557314271671899,33.86363636363637,3.4803648305215886,6.494894894134666,4.325045058149031,1.5059363405930926,0.2504720417992477,0.0037206994915044023,1.255464298793845,1.13074367531021,2.6904943318888233,1.4787795771598888,0.027641058707341463,1.751525944038104,1.7509090909090907,1.3013648615168323,0.12237065782012016,0.10138985373254585,0.11797735119842816,0.07506555384248746,0.03335766592769004,0.23805752254638132,0.23909090909090908,0.19023267074115877,0.0029676525868038385,0.014070313678370555,0.021095195740719542,0.0,0.009691689799328574,0.16258979839364968,0.0,0.0,1.322048061627947,1.1073870106353405,0.23215228250734124,1.3485947933844755,0.9882976298786873,0.0,0.00854292573376314,0.0029676525868038385,7.93069957549467,1.5469542071773525,1.8780590839490328,41.581818181818186,36.315200458126455,46.01276122952457,77.26363636363637,713.7391717658028,250.1312824643561,14.17508692972015,16.511232116520063,85.48181818181818,15.953821089691884,18.444897877892537,83.68181818181817,5.479947290297358,9.12227917901638,59.42727272727272,0.10841533399041031,0.10822145618153539,0.00019387780887490563,0.7511693954925953,2.447812605526549,0.9135831473153773,0.310307956495317,3.167283584550526,0.0,0.0,46.01276122952457,41.54262921934696,4.470132010177614,0.9707344246644362,0.06856001393789979,7.582888959684567,1.211563257864965,1.3485947933844755,0.3729035882272603,0.16435639687704234,0.1099675889655361,0.014893077351950551,30.590363284756958,6.583801540916857,8.838596403850762,12.726649226047357,27.179278552751352,1.8770144898647416,2.307742740925982,0.7730273385784016,36.315200458126455,0.14659448581841492,0.9442846688521752,1.5068048377273413,1.288364594887673,0.0,56.7197350906684,6.978668853527927,20.341052294073922,24.685084764968476,14.84587007961623,2.6048220136061686,52.3874485505283,0.6850023255742606,1.4233257471283425,56.0090909090909,0.7618529817986601,0.054791428343368344,34.64005659486761,172.26923539110408,93.13051292517517,3.2814934789545593,0.8653982591575261,0.4631877632893225,1.4651678829935186,0.9829633568026467,43.51519300682341,36.96945254535405,84.89999999999999,3.4216669517661127,0.0,0.0,0.16310322484328132,1.2564889466920734,0.43733682585567046,28.11818181818182,1.258181818181818,0.4372727272727273,0.11272727272727273,0.3372727272727273,0.6834830864222025,0.0,0.0,0.03669376445393478,0.15969790449350196,0.15969790449350196,0.09454545454545454,0.003405320349779359,0.003405320349779359,1.2090909090909092e7
Watford,1.6358870672301877,0.9721418360690958,0.8953165560162468,0.5682970533867664,0.17227345782717432,0.5719069419144716,1.2749830264922066,38.372727272727275,0.7030760845777352,13.732943347426923,3.971346107272997,28.39090909090909,4.623252001998835,5.81508417227124,3.2946071731568463,1.3599950101467133,0.34913344305497157,0.014128645668688579,1.0108615670917418,1.7040125110071849,3.339899578237373,2.068257527926672,0.02786494902004276,1.575307262108944,1.574545454545455,1.1224678187023622,0.05217655376052714,0.15738372822924315,0.08336192333719859,0.10489885238230488,0.055018385697307666,0.14171514420540746,0.14181818181818182,0.10044613016002608,0.003819709702062643,0.009350554826762104,0.014956411220871546,0.0074313823042513475,0.0057109559914337304,0.1571610103453806,0.012472551855587256,0.012472551855587256,1.2325585073322671,1.1481467289337368,0.171019245794209,0.934437261414237,0.9721418360690958,0.006809617503216084,0.012799036684203043,0.004261363636363636,7.679261120576311,2.1125935602356383,2.2960518052799688,45.627272727272725,23.776014549903685,33.3380157510208,71.23636363636363,470.26663905846203,183.4897927039505,10.259963395435163,12.364379911100674,84.19999999999999,9.484901285531452,12.048785019225466,78.32727272727273,3.5334778035630703,7.34747848548508,54.46363636363637,0.07652074532164745,0.07312372607069748,0.0033970192509499616,0.6916427291493307,1.6057899465746543,0.5518056357512986,0.15505212993571219,2.0862865209620582,0.0,0.0,33.3380157510208,29.209255135828702,4.128760615192099,0.7083606097543231,0.045664034782861934,5.691737173775047,0.8348735838822091,0.934437261414237,0.18069812511701605,0.09484305151739116,0.060765001412483595,0.0,18.55662435688857,5.33920966446936,9.442181729662869,10.12503301207205,17.17559728128556,1.9466605946375097,2.133953595706946,0.46105630383401314,23.776014549903685,0.1308804894011311,0.8278161636385101,1.1963904573279385,1.015078638836682,0.0,45.534265961490576,5.914100187328017,16.87974731617177,19.173905212833148,12.285994080736492,2.124258453032749,41.4630960942876,1.095258208963138,2.113629777881373,39.018181818181816,1.1862882492941973,0.245365260976846,25.97927044617211,135.8851650582156,74.65407616691299,2.8992586721056424,1.024211587082007,0.4825485539126806,1.4502095874649295,1.3539148009751498,32.73423424772534,25.174570704164804,81.27272727272727,2.660083902130214,0.0,0.0,0.10119523028727148,1.1146254549012342,0.38252302501501706,26.318181818181817,1.1154545454545455,0.3836363636363636,0.06636363636363636,0.22272727272727275,0.6718308908134554,0.003639598835328373,0.008036062124859905,0.03678097796618493,0.11730778108614402,0.11131857771520925,0.07272727272727274,-0.01611255079887256,-0.013762946263266162,7.92e6
Mainz 05,1.8939998379776102,1.113066112455349,0.9982077897414737,0.6452955954494697,0.25049645278666693,0.6948946372769759,1.5846805938849593,39.52727272727273,0.8897859566079834,14.9995877537125,4.942997679423015,32.59090909090909,4.842592231607676,6.553485216640258,3.6035103054645674,1.4698935814659402,0.3131935733142367,0.003187307433509226,1.1567000081517036,1.6133550217908097,3.50735485976842,1.960107050980214,0.029593200661408116,1.7604105065079805,1.7590909090909093,1.2173850101003891,0.20897412872503987,0.05251614755620268,0.09284005776586045,0.13136525513708916,0.057329907223399264,0.20827700539413616,0.20909090909090908,0.16169202769258695,0.016081375236223584,0.00659899934642654,0.011955804350724701,0.00914680624015448,0.0028019925280199256,0.1369343600277277,0.003944946085736829,0.0,1.3497881048733098,1.2165242652003743,0.16684179879030953,1.1053055588034593,1.113066112455349,0.00914680624015448,0.011686989143855204,0.002856780091416963,9.032429021051472,2.013942642266687,1.9712625907012997,44.76363636363637,29.19695698047444,39.62403065288584,72.68181818181819,573.1956801772373,228.39197045280045,11.501091203714441,13.782558331989152,83.86363636363636,12.657957271964046,15.567362844675745,79.98181818181818,4.415365041524995,8.604259144095353,52.70909090909092,0.10326514913165422,0.09807912008497191,0.005186029046682305,0.8503246482884831,2.23475590020731,0.6340898053071836,0.18221810868379046,2.9541103655649716,0.0,0.0,39.62403065288584,34.80064527372259,4.823385379163249,1.1810386495263303,0.049722062180587084,6.8568898035681,0.9282920415310291,1.1053055588034593,0.5706663129982066,0.314382470822599,0.20981422832606259,0.01251164653560483,23.576001085220092,5.782261697757621,10.265767869908121,13.514362110078146,19.596716132864604,2.083379420586698,2.177988050226757,0.796719128087285,29.19695698047444,0.1787847566549034,0.6683193916175136,1.3317542805602236,1.1474452357416718,0.0,51.503938783874744,5.798051559637792,19.0836220844149,22.643112330709727,12.44435506636227,2.2300261812850803,46.78644202437131,0.7307840412349754,1.4262826580317083,52.054545454545455,0.8337556058261253,0.05233426364937152,28.506992003509882,135.10851933217387,70.84822091567615,2.429874322453465,0.7470872633611054,0.30898636846944033,1.450972880775027,1.0134904052948341,35.57080006046045,28.934001183012807,84.4090909090909,2.7558160682737998,0.0,0.0,0.11493267298078962,1.2483742488011687,0.3797985584902502,26.60909090909091,1.249090909090909,0.3809090909090909,0.09181818181818181,0.3109090909090909,0.6408612806393094,0.009508210493911666,0.009508210493911666,0.0615107504505374,0.13409979555599502,0.12680658672355502,0.09545454545454546,-0.019167122575205416,-0.021382124236677073,7.590909090909091e6
